"product_id","category_id","depth","name_tr","name_en"
"6200","213","0","Dış Aydınlatma","Outdoor Lighting"
"6200","269","1","Slim Ledli Projektörler","Slim Led Flood Lights"
"6201","213","0","Dış Aydınlatma","Outdoor Lighting"
"6201","269","1","Slim Ledli Projektörler","Slim Led Flood Lights"
"6202","213","0","Dış Aydınlatma","Outdoor Lighting"
"6202","269","1","Slim Ledli Projektörler","Slim Led Flood Lights"
"6203","213","0","Dış Aydınlatma","Outdoor Lighting"
"6203","269","1","Slim Ledli Projektörler","Slim Led Flood Lights"
"6204","213","0","Dış Aydınlatma","Outdoor Lighting"
"6204","269","1","Slim Ledli Projektörler","Slim Led Flood Lights"
"6205","205","0","İç Aydınlatma","Indoor Lighting"
"6205","234","1","Modern Dekoratif Spot","Modern Decorative Spot Lights"
"6206","205","0","İç Aydınlatma","Indoor Lighting"
"6206","234","1","Modern Dekoratif Spot","Modern Decorative Spot Lights"
"6207","205","0","İç Aydınlatma","Indoor Lighting"
"6207","234","1","Modern Dekoratif Spot","Modern Decorative Spot Lights"
"6208","205","0","İç Aydınlatma","Indoor Lighting"
"6208","234","1","Modern Dekoratif Spot","Modern Decorative Spot Lights"
"6209","276","0","Ayın Ürünleri","Products of the Month"
"6209","205","0","İç Aydınlatma","Indoor Lighting"
"6209","234","1","Modern Dekoratif Spot","Modern Decorative Spot Lights"
"6210","276","0","Ayın Ürünleri","Products of the Month"
"6210","205","0","İç Aydınlatma","Indoor Lighting"
"6210","234","1","Modern Dekoratif Spot","Modern Decorative Spot Lights"
"6211","276","0","Ayın Ürünleri","Products of the Month"
"6211","205","0","İç Aydınlatma","Indoor Lighting"
"6211","234","1","Modern Dekoratif Spot","Modern Decorative Spot Lights"
"6212","276","0","Ayın Ürünleri","Products of the Month"
"6212","205","0","İç Aydınlatma","Indoor Lighting"
"6212","234","1","Modern Dekoratif Spot","Modern Decorative Spot Lights"
"6213","205","0","İç Aydınlatma","Indoor Lighting"
"6213","260","1","Starter","Starter"
"6214","276","0","Ayın Ürünleri","Products of the Month"
"6214","205","0","İç Aydınlatma","Indoor Lighting"
"6214","261","1","Sensörlü Tavan Armatürleri","Ceiling Lights with Sensor"
"6215","276","0","Ayın Ürünleri","Products of the Month"
"6215","205","0","İç Aydınlatma","Indoor Lighting"
"6215","261","1","Sensörlü Tavan Armatürleri","Ceiling Lights with Sensor"
"6216","226","0","Diğer Ürünler","Other Items"
"6216","265","1","Zaman Saatleri ve Sensörler","Magnetic Timer &amp; Sensors"
"6217","205","0","İç Aydınlatma","Indoor Lighting"
"6217","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6218","205","0","İç Aydınlatma","Indoor Lighting"
"6218","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6219","205","0","İç Aydınlatma","Indoor Lighting"
"6219","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6220","205","0","İç Aydınlatma","Indoor Lighting"
"6220","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6221","205","0","İç Aydınlatma","Indoor Lighting"
"6221","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6222","205","0","İç Aydınlatma","Indoor Lighting"
"6222","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6223","205","0","İç Aydınlatma","Indoor Lighting"
"6223","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6224","205","0","İç Aydınlatma","Indoor Lighting"
"6224","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6225","205","0","İç Aydınlatma","Indoor Lighting"
"6225","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6226","205","0","İç Aydınlatma","Indoor Lighting"
"6226","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6227","205","0","İç Aydınlatma","Indoor Lighting"
"6227","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6228","205","0","İç Aydınlatma","Indoor Lighting"
"6228","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6229","205","0","İç Aydınlatma","Indoor Lighting"
"6229","262","1","Sıva Üstü Dekoratif Armatürler ve Aplikler","Decorative Led Fixtures &amp; Appliques"
"6230","205","0","İç Aydınlatma","Indoor Lighting"
"6230","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6231","205","0","İç Aydınlatma","Indoor Lighting"
"6231","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6232","205","0","İç Aydınlatma","Indoor Lighting"
"6232","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6233","205","0","İç Aydınlatma","Indoor Lighting"
"6233","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6234","205","0","İç Aydınlatma","Indoor Lighting"
"6234","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6235","205","0","İç Aydınlatma","Indoor Lighting"
"6235","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6236","205","0","İç Aydınlatma","Indoor Lighting"
"6236","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6237","205","0","İç Aydınlatma","Indoor Lighting"
"6237","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6238","205","0","İç Aydınlatma","Indoor Lighting"
"6238","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6239","205","0","İç Aydınlatma","Indoor Lighting"
"6239","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6240","205","0","İç Aydınlatma","Indoor Lighting"
"6240","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6241","205","0","İç Aydınlatma","Indoor Lighting"
"6241","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6242","205","0","İç Aydınlatma","Indoor Lighting"
"6242","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6243","205","0","İç Aydınlatma","Indoor Lighting"
"6243","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6244","205","0","İç Aydınlatma","Indoor Lighting"
"6244","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6245","205","0","İç Aydınlatma","Indoor Lighting"
"6245","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6246","205","0","İç Aydınlatma","Indoor Lighting"
"6246","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6247","205","0","İç Aydınlatma","Indoor Lighting"
"6247","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6248","205","0","İç Aydınlatma","Indoor Lighting"
"6248","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6249","205","0","İç Aydınlatma","Indoor Lighting"
"6249","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6250","205","0","İç Aydınlatma","Indoor Lighting"
"6250","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6251","205","0","İç Aydınlatma","Indoor Lighting"
"6251","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6252","205","0","İç Aydınlatma","Indoor Lighting"
"6252","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6253","205","0","İç Aydınlatma","Indoor Lighting"
"6253","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6254","205","0","İç Aydınlatma","Indoor Lighting"
"6254","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6255","205","0","İç Aydınlatma","Indoor Lighting"
"6255","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6256","205","0","İç Aydınlatma","Indoor Lighting"
"6256","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6257","205","0","İç Aydınlatma","Indoor Lighting"
"6257","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6258","205","0","İç Aydınlatma","Indoor Lighting"
"6258","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6259","205","0","İç Aydınlatma","Indoor Lighting"
"6259","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6260","205","0","İç Aydınlatma","Indoor Lighting"
"6260","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6261","205","0","İç Aydınlatma","Indoor Lighting"
"6261","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6262","205","0","İç Aydınlatma","Indoor Lighting"
"6262","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6263","205","0","İç Aydınlatma","Indoor Lighting"
"6263","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6264","205","0","İç Aydınlatma","Indoor Lighting"
"6264","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6265","205","0","İç Aydınlatma","Indoor Lighting"
"6265","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6266","205","0","İç Aydınlatma","Indoor Lighting"
"6266","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6267","205","0","İç Aydınlatma","Indoor Lighting"
"6267","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6268","205","0","İç Aydınlatma","Indoor Lighting"
"6268","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6269","205","0","İç Aydınlatma","Indoor Lighting"
"6269","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6270","205","0","İç Aydınlatma","Indoor Lighting"
"6270","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6271","205","0","İç Aydınlatma","Indoor Lighting"
"6271","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6272","205","0","İç Aydınlatma","Indoor Lighting"
"6272","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6273","205","0","İç Aydınlatma","Indoor Lighting"
"6273","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6274","205","0","İç Aydınlatma","Indoor Lighting"
"6274","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6275","205","0","İç Aydınlatma","Indoor Lighting"
"6275","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6276","205","0","İç Aydınlatma","Indoor Lighting"
"6276","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6277","205","0","İç Aydınlatma","Indoor Lighting"
"6277","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6278","205","0","İç Aydınlatma","Indoor Lighting"
"6278","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6279","205","0","İç Aydınlatma","Indoor Lighting"
"6279","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6280","205","0","İç Aydınlatma","Indoor Lighting"
"6280","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6281","205","0","İç Aydınlatma","Indoor Lighting"
"6281","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6282","205","0","İç Aydınlatma","Indoor Lighting"
"6282","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6283","205","0","İç Aydınlatma","Indoor Lighting"
"6283","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6284","205","0","İç Aydınlatma","Indoor Lighting"
"6284","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6285","205","0","İç Aydınlatma","Indoor Lighting"
"6285","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6286","205","0","İç Aydınlatma","Indoor Lighting"
"6286","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6287","205","0","İç Aydınlatma","Indoor Lighting"
"6287","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6288","205","0","İç Aydınlatma","Indoor Lighting"
"6288","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6289","205","0","İç Aydınlatma","Indoor Lighting"
"6289","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6290","205","0","İç Aydınlatma","Indoor Lighting"
"6290","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6291","205","0","İç Aydınlatma","Indoor Lighting"
"6291","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6292","205","0","İç Aydınlatma","Indoor Lighting"
"6292","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6293","205","0","İç Aydınlatma","Indoor Lighting"
"6293","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6294","205","0","İç Aydınlatma","Indoor Lighting"
"6294","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6295","205","0","İç Aydınlatma","Indoor Lighting"
"6295","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6296","205","0","İç Aydınlatma","Indoor Lighting"
"6296","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6297","205","0","İç Aydınlatma","Indoor Lighting"
"6297","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6298","205","0","İç Aydınlatma","Indoor Lighting"
"6298","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6299","205","0","İç Aydınlatma","Indoor Lighting"
"6299","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6300","205","0","İç Aydınlatma","Indoor Lighting"
"6300","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6301","205","0","İç Aydınlatma","Indoor Lighting"
"6301","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6302","205","0","İç Aydınlatma","Indoor Lighting"
"6302","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6303","205","0","İç Aydınlatma","Indoor Lighting"
"6303","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6304","205","0","İç Aydınlatma","Indoor Lighting"
"6304","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6305","205","0","İç Aydınlatma","Indoor Lighting"
"6305","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6306","205","0","İç Aydınlatma","Indoor Lighting"
"6306","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6307","205","0","İç Aydınlatma","Indoor Lighting"
"6307","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6308","205","0","İç Aydınlatma","Indoor Lighting"
"6308","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6309","205","0","İç Aydınlatma","Indoor Lighting"
"6309","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6310","205","0","İç Aydınlatma","Indoor Lighting"
"6310","282","1","Dekoratif Sıvaaltı LinearArmatürler","Dekoratif Sıvaaltı LinearArmatürler"
"6311","205","0","İç Aydınlatma","Indoor Lighting"
"6311","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6312","205","0","İç Aydınlatma","Indoor Lighting"
"6312","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6313","205","0","İç Aydınlatma","Indoor Lighting"
"6313","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6314","205","0","İç Aydınlatma","Indoor Lighting"
"6314","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6315","205","0","İç Aydınlatma","Indoor Lighting"
"6315","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6316","205","0","İç Aydınlatma","Indoor Lighting"
"6316","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6317","205","0","İç Aydınlatma","Indoor Lighting"
"6317","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6318","205","0","İç Aydınlatma","Indoor Lighting"
"6318","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6319","205","0","İç Aydınlatma","Indoor Lighting"
"6319","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6320","205","0","İç Aydınlatma","Indoor Lighting"
"6320","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6321","205","0","İç Aydınlatma","Indoor Lighting"
"6321","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6322","205","0","İç Aydınlatma","Indoor Lighting"
"6322","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6323","205","0","İç Aydınlatma","Indoor Lighting"
"6323","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6324","205","0","İç Aydınlatma","Indoor Lighting"
"6324","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6325","205","0","İç Aydınlatma","Indoor Lighting"
"6325","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6326","205","0","İç Aydınlatma","Indoor Lighting"
"6326","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6327","205","0","İç Aydınlatma","Indoor Lighting"
"6327","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6328","205","0","İç Aydınlatma","Indoor Lighting"
"6328","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6329","205","0","İç Aydınlatma","Indoor Lighting"
"6329","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6330","205","0","İç Aydınlatma","Indoor Lighting"
"6330","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6331","205","0","İç Aydınlatma","Indoor Lighting"
"6331","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6332","205","0","İç Aydınlatma","Indoor Lighting"
"6332","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6333","205","0","İç Aydınlatma","Indoor Lighting"
"6333","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6334","205","0","İç Aydınlatma","Indoor Lighting"
"6334","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6335","205","0","İç Aydınlatma","Indoor Lighting"
"6335","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6336","205","0","İç Aydınlatma","Indoor Lighting"
"6336","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6337","205","0","İç Aydınlatma","Indoor Lighting"
"6337","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6338","205","0","İç Aydınlatma","Indoor Lighting"
"6338","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6339","205","0","İç Aydınlatma","Indoor Lighting"
"6339","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6340","205","0","İç Aydınlatma","Indoor Lighting"
"6340","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6341","205","0","İç Aydınlatma","Indoor Lighting"
"6341","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6342","205","0","İç Aydınlatma","Indoor Lighting"
"6342","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6343","205","0","İç Aydınlatma","Indoor Lighting"
"6343","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6344","205","0","İç Aydınlatma","Indoor Lighting"
"6344","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6345","205","0","İç Aydınlatma","Indoor Lighting"
"6345","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6346","205","0","İç Aydınlatma","Indoor Lighting"
"6346","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6347","205","0","İç Aydınlatma","Indoor Lighting"
"6347","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6348","205","0","İç Aydınlatma","Indoor Lighting"
"6348","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6349","205","0","İç Aydınlatma","Indoor Lighting"
"6349","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6350","205","0","İç Aydınlatma","Indoor Lighting"
"6350","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6351","205","0","İç Aydınlatma","Indoor Lighting"
"6351","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6352","205","0","İç Aydınlatma","Indoor Lighting"
"6352","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6353","205","0","İç Aydınlatma","Indoor Lighting"
"6353","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6354","205","0","İç Aydınlatma","Indoor Lighting"
"6354","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6355","205","0","İç Aydınlatma","Indoor Lighting"
"6355","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6356","205","0","İç Aydınlatma","Indoor Lighting"
"6356","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6357","205","0","İç Aydınlatma","Indoor Lighting"
"6357","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6358","205","0","İç Aydınlatma","Indoor Lighting"
